tconst,primaryTitle,startYear,averageRating,numVotes,War,Romance,Animation,Music,Drama,Western,Horror,Game-Show,Adult,Adventure,Fantasy,Sci-Fi,Musical,Film-Noir,Thriller,Crime,Sport,Reality-TV,Short,Talk-Show,Biography,Family,Mystery,Comedy,Action,History,News,Documentary
tt0458352,The Devil Wears Prada,0.03335949089131975,0.020869153285074764,0.10482460014735454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0458413,A Long Way Down,0.11179086344033937,-0.05142000334143132,-0.04124373501298452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0458481,Sin City: A Dame to Kill For,0.11179086344033937,-0.027323617799262623,0.008159914881255005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0458525,X-Men Origins: Wolverine,0.0627712555972021,-0.027323617799262623,0.13884473323571472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0460740,Cashback,0.03335949089131975,0.04496553882724335,-0.020440573006469058,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0460745,Chaos Theory,0.043163412459947204,-0.01527542502817833,-0.04148652091364688,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0460780,In the Name of the King: A Dungeon Siege Tale,0.043163412459947204,-0.3526248226185397,-0.035163665844091994,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0460791,The Fall,0.03335949089131975,0.12930288822483374,-0.01089163755895559,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0460829,Inland Empire,0.03335949089131975,0.008820960513990365,-0.03191018038036707,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0460989,The Wind that Shakes the Barley,0.03335949089131975,0.09315830991158074,-0.034722482561966285,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0461770,Enchanted,0.043163412459947204,0.04496553882724335,0.02183929853701625,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0461936,Don,0.03335949089131975,0.04496553882724335,-0.03975614063913283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0462200,Black Snake Moan,0.03335949089131975,0.020869153285074764,-0.029512428369374153,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0462322,Grindhouse,0.043163412459947204,0.09315830991158074,0.017014073506523265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0462335,High-Rise,0.12159478500896681,-0.147805545510106,-0.03770461907789212,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0462396,The Last Legion,0.043163412459947204,-0.1598537382811903,-0.040281083127051434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tt0462465,Outlander,0.052967334028574654,-0.06346819611251561,-0.024900268231036367,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0462499,Rambo,0.052967334028574654,0.03291734605615906,0.03483201110012515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0462504,Rescue Dawn,0.03335949089131975,0.06906192436941204,-0.013170119548796407,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0462519,School for Scoundrels,0.03335949089131975,-0.0996127744257686,-0.04267072940845149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0462538,The Simpsons Movie,0.043163412459947204,0.06906192436941204,0.0723129047375134,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0462590,Step Up,0.03335949089131975,-0.027323617799262623,-0.008354544196390163,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0463034,"You, Me and Dupree",0.03335949089131975,-0.1357573527390217,-0.022674666477110878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0463854,28 Weeks Later,0.043163412459947204,0.020869153285074764,0.051788425434142964,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0463872,Asterix at the Olympic Games,0.052967334028574654,-0.19599831659444336,-0.042553389322916746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0463985,The Fast and the Furious: Tokyo Drift,0.03335949089131975,-0.08756458165468431,0.0496245816199726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0463998,Freedom Writers,0.043163412459947204,0.10520650268266503,-0.023845365422594057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0464141,The Orphanage,0.043163412459947204,0.08111011714049644,0.005718932312433502,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0464154,Piranha 3D,0.07257517716582956,-0.147805545510106,-0.01905796713020109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0464196,Severance,0.03335949089131975,-0.039371810570346916,-0.03908220712155498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0465203,Them,0.03335949089131975,-0.039371810570346916,-0.04227547859401866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0465234,National Treasure: Book of Secrets,0.043163412459947204,-0.027323617799262623,0.03680286135256072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tt0465494,Hitman,0.043163412459947204,-0.06346819611251561,0.011385609272090128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0465538,Michael Clayton,0.043163412459947204,0.05701373159832775,0.009726636615417955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0465551,Notes on a Scandal,0.03335949089131975,0.08111011714049644,-0.023740762912133808,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0465580,Push,0.0627712555972021,-0.07551638888360002,-0.011210076935817976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0465602,Shoot 'Em Up,0.043163412459947204,-0.01527542502817833,0.003881247617594922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
tt0465624,My Super Ex-Girlfriend,0.03335949089131975,-0.18395012382335899,-0.029210972425944427,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0466342,Date Movie,0.03335949089131975,-0.4731067503293831,-0.03110655518930344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0466909,The Omen,0.03335949089131975,-0.147805545510106,-0.03122929909456676,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0467197,Max Payne,0.052967334028574654,-0.1719019310522747,-0.0054222000193919085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0467200,The Other Boleyn Girl,0.052967334028574654,-0.003227232257093929,-0.010589409641278922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0467406,Juno,0.043163412459947204,0.09315830991158074,0.14607620199391694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0468489,Half Nelson,0.03335949089131975,0.04496553882724335,-0.020381516976578216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0468492,The Host,0.03335949089131975,0.04496553882724335,-0.007635450185366372,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0468565,Tsotsi,0.023555569322692302,0.05701373159832775,-0.04307833181083535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0468569,The Dark Knight,0.052967334028574654,0.2738812014778458,0.9452085029403574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0469021,Alan Partridge,0.10198694187171191,0.020869153285074764,-0.04188871949630216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
tt0469494,There Will Be Blood,0.043163412459947204,0.17749565930917102,0.16834843099235755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0469623,Things We Lost in the Fire,0.043163412459947204,0.04496553882724335,-0.04299225668230163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0469641,World Trade Center,0.03335949089131975,-0.08756458165468431,-0.02182086295999621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0470705,Bug,0.03335949089131975,-0.07551638888360002,-0.04052464100196073,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0470752,Ex Machina,0.11179086344033937,0.11725469545374943,0.15214005970362374,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0470883,Magic Carpet Ride,0.023555569322692302,0.08111011714049644,-0.041186994905834495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0471041,The Tournament,0.0627712555972021,-0.08756458165468431,-0.04055629194608523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0471042,Tower Heist,0.082379098734457,-0.06346819611251561,0.0009504473890905446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
tt0472033,9,0.0627712555972021,0.03291734605615906,-0.00019593436761405173,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0472043,Apocalypto,0.03335949089131975,0.12930288822483374,0.06565038099930531,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0472062,Charlie Wilson's War,0.043163412459947204,0.03291734605615906,-0.00851588681400044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
tt0472160,Penelope,0.03335949089131975,-0.003227232257093929,-0.029679560793836473,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0472181,The Smurfs,0.082379098734457,-0.1598537382811903,-0.019316192515802227,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0472198,Notorious,0.0627712555972021,-0.01527542502817833,-0.03721132753409802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0472399,The Mechanic,0.082379098734457,-0.027323617799262623,0.007791683165465045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0473075,Prince of Persia: The Sands of Time,0.07257517716582956,-0.01527542502817833,0.05708108087115758,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0473308,Waitress,0.043163412459947204,0.03291734605615906,-0.0360664897258873,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0473360,Goal II: Living the Dream,0.043163412459947204,-0.11166096719685299,-0.04144522029143563,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0473367,Jaane Tu,0.052967334028574654,0.08111011714049644,-0.04371482457743665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0473444,Curse of the Golden Flower,0.03335949089131975,0.03291734605615906,-0.03704844096799386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tt0473705,State of Play,0.0627712555972021,0.04496553882724335,0.0045540231738023665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0473753,Angel-A,0.023555569322692302,0.03291734605615906,-0.04102603827534769,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0475276,United 93,0.03335949089131975,0.10520650268266503,-0.013137310643301495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tt0475290,"Hail, Caesar!",0.13139870657759425,-0.05142000334143132,-0.0023690418727476807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0475394,Smokin' Aces,0.03335949089131975,-0.01527542502817833,0.0019945425580757074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
tt0475944,The Covenant,0.03335949089131975,-0.19599831659444336,-0.035013130865938866,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0476735,My Father and My Son,0.023555569322692302,0.17749565930917102,-0.020849719357346794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0476964,The Brave One,0.043163412459947204,-0.003227232257093929,-0.030556909525482786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0477051,Norbit,0.043163412459947204,-0.31648024430528676,-0.025438334281152938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0477071,Premonition,0.043163412459947204,-0.0996127744257686,-0.02376392213954198,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0477080,Unstoppable,0.07257517716582956,0.008820960513990365,0.02176171512519887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0477139,Wristcutters: A Love Story,0.03335949089131975,0.05701373159832775,-0.03248993303981835,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0477302,Extremely Loud & Incredibly Close,0.082379098734457,0.020869153285074764,-0.014814424694776738,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0477347,Night at the Museum,0.03335949089131975,-0.039371810570346916,0.07836093697515795,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0477348,No Country for Old Men,0.043163412459947204,0.17749565930917102,0.3133186327864257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0478087,21,0.052967334028574654,0.008820960513990365,0.04221594477209785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tt0478134,In the Valley of Elah,0.043163412459947204,0.05701373159832775,-0.02602542069595014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0478304,The Tree of Life,0.082379098734457,0.008820960513990365,0.013999514072225995,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0478311,Knocked Up,0.043163412459947204,0.020869153285074764,0.08788555523389284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0478970,Ant-Man,0.12159478500896681,0.06906192436941204,0.19737311872877467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt0479143,Rocky Balboa,0.03335949089131975,0.04496553882724335,0.028993183883401094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt0479528,Rogue,0.043163412459947204,-0.06346819611251561,-0.04234379831487277,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0479537,Seraphim Falls,0.03335949089131975,-0.01527542502817833,-0.04179839850941028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0479884,Crank,0.03335949089131975,0.020869153285074764,0.041785183142305816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0479952,Madagascar: Escape 2 Africa,0.052967334028574654,-0.01527542502817833,0.032773541770661975,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0479968,One Missed Call,0.052967334028574654,-0.328528437076371,-0.04161930048412041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0479997,Season of the Witch,0.082379098734457,-0.1598537382811903,-0.01774869880739234,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0480025,This Is England,0.03335949089131975,0.11725469545374943,-0.007048749757692639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0480242,Dan in Real Life,0.043163412459947204,0.008820960513990365,-0.014453526734332698,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0480249,I Am Legend,0.043163412459947204,0.05701373159832775,0.233667101961494,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0480255,The Losers,0.07257517716582956,-0.05142000334143132,-0.015169532848368734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt0480669,Timecrimes,0.043163412459947204,0.04496553882724335,-0.029536359571029267,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0480687,Hall Pass,0.082379098734457,-0.0996127744257686,-0.005567717164939933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0481141,No Reservations,0.043163412459947204,-0.05142000334143132,-0.02515424775827934,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0481369,The Number 23,0.043163412459947204,-0.039371810570346916,0.023885030291404923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0481499,The Croods,0.10198694187171191,0.05701373159832775,0.02797803774867615,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0481536,Harold & Kumar Escape from Guantanamo Bay,0.052967334028574654,-0.027323617799262623,-0.001265890673871675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0482088,Priceless,0.03335949089131975,0.03291734605615906,-0.04168453230798676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0482527,It's a Boy Girl Thing,0.03335949089131975,-0.06346819611251561,-0.038189418904969887,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0482546,Miss Potter,0.03335949089131975,0.03291734605615906,-0.04253138805687898,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0482571,The Prestige,0.03335949089131975,0.2136402376224241,0.45025760050246266,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0482572,Pride and Glory,0.052967334028574654,-0.01527542502817833,-0.03046234268023274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0482599,Shutter,0.052967334028574654,-0.18395012382335899,-0.0408762752714415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0482606,The Strangers,0.052967334028574654,-0.07551638888360002,-0.003971274422269829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0483607,Doomsday,0.052967334028574654,-0.0996127744257686,-0.024382659498463688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0483726,Man of the Year,0.03335949089131975,-0.06346819611251561,-0.04122018979845288,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0485601,The Secret of Kells,0.0627712555972021,0.10520650268266503,-0.04045207542274845,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0485851,The Air I Breathe,0.043163412459947204,-0.003227232257093929,-0.040900592460220084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0485947,Mr. Nobody,0.0627712555972021,0.12930288822483374,0.0353017574293876,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0485985,Red Tails,0.09218302030308446,-0.0996127744257686,-0.04035828055174535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tt0486358,Jesus Camp,0.03335949089131975,0.08111011714049644,-0.043327293505473215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0486551,Beerfest,0.03335949089131975,-0.06346819611251561,-0.027737273588537642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0486576,Fantastic 4: Rise of the Silver Surfer,0.043163412459947204,-0.1357573527390217,0.047926238276706536,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0486583,Fred Claus,0.043163412459947204,-0.1357573527390217,-0.037171184873257185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0486655,Stardust,0.043163412459947204,0.10520650268266503,0.05040543357075152,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0486674,What Just Happened,0.052967334028574654,-0.1357573527390217,-0.04347821447074981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0486822,Disturbia,0.043163412459947204,0.008820960513990365,0.036474386310488126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0486946,Wild Hogs,0.043163412459947204,-0.11166096719685299,-0.008298962050610547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt0488085,Big Nothing,0.03335949089131975,-0.003227232257093929,-0.042240739752906396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
tt0488120,Fracture,0.043163412459947204,0.05701373159832775,0.02475620322907572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0488604,The Oxford Murders,0.052967334028574654,-0.07551638888360002,-0.04283631788441993,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0489049,Fanboys,0.0627712555972021,-0.027323617799262623,-0.03135281497407702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tt0489099,Jumper,0.052967334028574654,-0.07551638888360002,0.06369998806441361,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0489237,The Nanny Diaries,0.043163412459947204,-0.06346819611251561,-0.031050973043523823,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0489270,Saw III,0.03335949089131975,-0.06346819611251561,0.020111620172366493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0489664,Shattered,0.043163412459947204,-0.01527542502817833,-0.0417119373937531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0490076,All the Boys Love Mandy Lane,0.03335949089131975,-0.147805545510106,-0.04124682290997228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0490084,Because I Said So,0.043163412459947204,-0.147805545510106,-0.03916365040460706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0490086,Big Stan,0.043163412459947204,-0.07551638888360002,-0.03692222317861932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt0490181,Mutant Chronicles,0.052967334028574654,-0.18395012382335899,-0.04390048438382551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tt0490204,Reign Over Me,0.043163412459947204,0.08111011714049644,-0.016892965354660325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0490215,Silence,0.13139870657759425,0.04496553882724335,-0.010909006979511719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0491152,Something Borrowed,0.082379098734457,-0.11166096719685299,-0.030055126264972355,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
